Customer_ID,Age,Income_Level,Employment_Status,Credit_Score,Card_Issuance_Date,Monthly_Spend,Delinquency_Status,Outstanding_Balance,Bank_Name,Region,Delinquency_Reason,Card_Utilization,Regulatory_Change,Net_Growth_Impact
8748,34,Medium,Employed,606,2021-01-29,21707.01,0,81851.02,HDFC,North,None,17.87,0,0
8749,18,Low,Self-Employed,735,2023-01-31,16577.12,0,55673.88,Axis,South,None,30.72,0,0
8750,33,Low,Employed,668,2022-06-30,12352.08,0,19904.04,ICICI,West,None,67.52,0,0
8751,45,Low,Self-Employed,692,2020-05-04,15819.68,0,54058.4,HDFC,Central,None,44.39,0,1
8752,42,Medium,Student,663,2020-04-28,23638.16,0,85558.1,Axis,South,None,59.29,0,0
8753,43,Low,Employed,733,2020-06-29,1158.59,0,3008.37,Federal,Central,None,38.07,0,0
8754,33,Low,Employed,552,2020-12-10,0.0,0,0.0,SBI,East,None,61.05,0,0
8755,30,Low,Student,687,2021-05-25,5183.97,0,15187.88,Axis,East,None,49.35,0,0
8756,49,Medium,Student,643,2022-06-07,12947.84,0,33506.11,Axis,Central,None,0.0,0,1
8757,32,Low,Student,684,2022-03-25,16565.13,0,31307.17,HDFC,South,None,9.07,0,0
8758,39,High,Employed,629,2023-07-18,79850.83,0,297637.18,Kotak Mahindra,South,None,21.11,0,0
8759,38,Low,Employed,724,2021-07-01,11394.32,0,37857.32,Axis,East,None,38.73,0,1
8760,51,High,Employed,777,2023-01-07,52529.74,0,146517.94,Others,South,None,21.09,0,0
8761,46,Medium,Employed,711,2020-11-22,11117.18,0,24753.6,HDFC,East,None,63.71,0,0
8762,24,Low,Self-Employed,636,2022-03-18,10552.62,0,40142.17,Others,South,None,51.21,0,0
8763,25,Low,Employed,659,2022-06-03,876.28,0,1632.18,ICICI,Central,None,37.29,1,0
8764,42,Medium,Self-Employed,714,2021-12-22,8845.72,0,26789.09,SBI,North,None,43.13,0,1
8765,36,Medium,Student,694,2021-08-16,35047.0,0,67189.9,HDFC,South,None,70.26,0,1
8766,32,Medium,Student,681,2020-09-03,23037.27,0,91664.73,Others,East,None,9.63,0,1
8767,47,Low,Employed,697,2021-05-18,11557.75,0,23496.87,ICICI,North,None,58.42,0,1
8768,38,High,Employed,712,2021-03-29,0.0,0,0.0,HDFC,East,None,46.71,0,1
8769,37,High,Unemployed,626,2022-07-26,30903.91,0,70751.96,HDFC,West,None,96.95,1,0
8770,44,Medium,Employed,677,2021-07-01,14797.89,0,24150.07,Kotak Mahindra,East,None,63.03,0,1
8771,33,Medium,Unemployed,675,2022-11-06,30871.86,0,134851.89,HDFC,East,None,48.37,0,0
8772,52,Medium,Unemployed,648,2021-06-12,29479.19,0,92874.46,HDFC,Central,None,37.81,1,0
8773,29,Low,Employed,777,2021-01-18,12422.55,0,32486.42,HDFC,West,None,54.04,1,1
8774,43,Low,Employed,767,2021-11-03,8634.67,0,16990.66,SBI,South,None,22.43,0,0
8775,51,Medium,Employed,716,2020-04-18,34106.31,0,104326.83,Axis,South,None,5.68,0,1
8776,23,High,Self-Employed,715,2021-06-03,24058.92,0,34053.67,Kotak Mahindra,South,None,43.67,0,1
8777,33,Low,Employed,642,2020-10-31,6565.32,0,7838.34,ICICI,Central,None,47.53,0,1
8778,48,Medium,Self-Employed,675,2021-01-19,37480.3,0,64463.8,HDFC,West,None,14.12,0,1
8779,48,High,Student,680,2021-10-31,42011.42,0,138428.09,SBI,East,None,3.97,0,1
8780,35,Low,Employed,605,2021-07-02,14439.47,0,48491.89,HDFC,North,None,51.57,0,1
8781,29,Low,Student,685,2020-10-31,5738.73,0,14952.89,ICICI,South,None,54.84,0,0
8782,46,Medium,Self-Employed,622,2020-08-02,21249.82,0,48732.27,IDFC First,West,None,25.24,0,1
8783,48,Low,Unemployed,579,2021-08-05,13282.15,0,32677.96,RBL,Central,None,11.4,0,1
8784,25,Low,Employed,668,2022-06-13,14653.02,0,46453.47,ICICI,South,None,65.16,0,0
8785,24,Low,Employed,698,2021-04-17,7579.0,0,3282.06,Axis,North,None,59.5,0,0
8786,39,Low,Employed,620,2020-11-15,1109.29,1,3229.34,SBI,Central,Job Loss,43.52,0,1
8787,43,High,Employed,751,2020-04-04,21756.71,1,71012.85,Axis,South,Job Loss,92.13,0,0
8788,34,Medium,Employed,710,2022-02-14,16127.8,0,52606.83,IDFC First,Central,None,48.67,0,1
8789,43,Medium,Unemployed,745,2021-03-19,24746.54,0,69753.01,Axis,North,None,39.69,0,1
8790,29,Medium,Employed,718,2020-09-17,12343.34,0,37757.32,SBI,West,None,25.34,0,1
8791,18,High,Student,694,2020-12-26,49236.55,0,201129.0,HDFC,East,None,34.38,1,1
8792,32,Low,Employed,648,2020-12-20,9465.33,0,17464.62,ICICI,East,None,11.96,0,0
8793,37,Low,Employed,629,2020-06-13,5692.83,0,13973.46,ICICI,West,None,25.69,0,0
8794,34,High,Employed,737,2021-06-28,2319.03,1,5353.59,Kotak Mahindra,West,Job Loss,75.11,0,0
8795,25,High,Student,594,2021-11-10,50034.38,0,184170.09,ICICI,East,None,44.65,0,0
8796,18,Low,Employed,738,2021-01-29,0.0,1,0.0,Federal,East,Overspending,52.6,1,1
8797,31,Low,Employed,802,2021-04-13,12229.78,0,19840.22,Federal,North,None,4.27,0,1
8798,45,Medium,Student,716,2020-09-30,41595.62,0,74989.28,SBI,North,None,77.63,0,1
8799,49,Low,Employed,734,2022-11-11,8113.83,0,7881.7,RBL,North,None,55.34,0,0
8800,48,Medium,Self-Employed,696,2021-08-24,14869.12,0,34040.81,Axis,South,None,34.28,0,1
8801,28,Low,Employed,676,2020-06-03,15591.16,0,37351.28,Axis,South,None,74.19,0,0
8802,25,Low,Employed,693,2020-05-07,6634.95,0,7923.49,SBI,East,None,5.39,0,1
8803,41,Medium,Employed,666,2021-12-02,22670.26,1,42959.94,Axis,North,Job Loss,90.43,0,0
8804,43,High,Student,581,2020-06-07,53316.32,0,113894.99,SBI,West,None,36.75,0,1
8805,41,Medium,Student,662,2021-05-19,11970.86,0,40178.89,Axis,West,None,11.37,0,1
8806,18,Low,Employed,766,2023-03-10,15589.61,0,25776.29,ICICI,North,None,25.63,0,0
8807,28,High,Employed,622,2021-07-17,62728.54,1,84433.29,Kotak Mahindra,South,Job Loss,14.12,0,0
8808,36,Medium,Employed,783,2021-07-31,42438.6,0,92837.39,SBI,South,None,60.24,0,1
8809,41,Low,Employed,773,2021-08-31,10898.51,0,35352.91,Axis,Central,None,31.49,0,1
8810,44,Low,Employed,723,2020-12-15,6328.6,0,14546.42,Federal,East,None,0.0,0,1
8811,38,Low,Employed,724,2022-04-27,1901.44,0,5621.27,HDFC,Central,None,6.43,0,0
8812,40,Medium,Employed,688,2020-12-19,21295.58,0,37544.42,Others,North,None,4.22,0,1
8813,37,Medium,Employed,702,2021-12-22,21027.85,0,59716.82,IDFC First,East,None,60.87,0,1
8814,43,Low,Self-Employed,652,2022-08-25,14313.37,0,43476.12,SBI,West,None,47.46,0,1
8815,40,Low,Unemployed,631,2021-05-26,7061.23,0,11216.07,Axis,North,None,17.11,0,1
8816,37,Low,Employed,708,2021-03-07,4378.58,0,7620.58,SBI,South,None,31.23,0,1
8817,34,Medium,Self-Employed,792,2021-07-15,2077.2,0,985.6,RBL,Central,None,38.98,1,0
8818,37,Low,Employed,733,2022-01-10,7503.32,0,22484.74,HDFC,South,None,30.54,0,1
8819,41,Low,Employed,687,2020-09-21,4443.22,0,7663.72,ICICI,South,None,27.0,0,0
8820,39,High,Self-Employed,674,2021-01-11,32052.78,0,72009.52,Kotak Mahindra,Central,None,27.15,0,1
8821,40,Medium,Self-Employed,637,2022-06-20,17968.26,0,41670.81,Kotak Mahindra,South,None,77.85,0,1
8822,50,Low,Employed,667,2024-02-19,8478.96,0,25290.48,RBL,East,None,29.62,0,0
8823,39,Medium,Employed,754,2020-11-01,10896.79,0,20987.02,ICICI,East,None,74.95,0,1
8824,30,Low,Student,630,2020-10-02,4568.3,1,10658.37,SBI,East,Overspending,31.96,0,1
8825,45,Medium,Self-Employed,642,2022-03-01,34507.45,0,128297.39,ICICI,East,None,54.1,1,1
8826,23,Medium,Self-Employed,644,2022-06-14,17391.85,1,70962.16,Axis,North,Overspending,63.47,0,0
8827,26,Medium,Self-Employed,636,2021-06-16,27157.28,0,82972.49,Kotak Mahindra,Central,None,41.19,0,0
8828,40,Medium,Employed,767,2022-12-13,16140.36,0,60264.26,HDFC,Central,None,31.71,0,1
8829,42,Low,Employed,708,2022-02-03,6713.57,0,19071.23,HDFC,East,None,54.24,0,1
8830,24,Medium,Student,643,2021-12-09,30231.12,0,69445.93,SBI,South,None,32.1,0,1
8831,33,Low,Employed,701,2021-09-20,5346.09,1,17113.84,SBI,Central,Job Loss,36.68,0,0
8832,30,Low,Employed,713,2022-02-22,12358.33,0,24044.5,SBI,West,None,57.37,0,1
8833,32,High,Self-Employed,635,2021-08-09,51835.6,0,79519.56,SBI,West,None,27.21,0,0
8834,46,Medium,Employed,616,2020-07-01,16133.14,0,26443.31,Axis,West,None,67.81,0,1
8835,44,High,Employed,780,2020-12-19,17097.46,0,24731.74,ICICI,North,None,47.6,0,1
8836,36,Low,Employed,759,2022-01-09,11892.83,0,32493.05,HDFC,South,None,39.9,0,1
8837,31,Medium,Employed,722,2021-10-10,13778.84,0,35603.46,RBL,North,None,47.6,0,1
8838,23,Low,Self-Employed,735,2020-12-11,6543.73,0,979.02,ICICI,West,None,16.72,0,1
8839,51,Medium,Employed,814,2021-05-27,14587.58,0,32717.38,Axis,Central,None,60.42,1,1
8840,42,Low,Employed,667,2021-06-21,0.0,0,0.0,HDFC,West,None,48.12,0,0
8841,29,Low,Employed,632,2020-12-30,8095.38,1,32753.97,RBL,North,Job Loss,84.49,1,1
8842,44,Low,Employed,739,2021-10-13,0.0,0,0.0,ICICI,West,None,52.28,0,1
8843,36,Medium,Employed,611,2021-05-02,26218.75,0,28791.11,SBI,East,None,32.37,0,1
8844,34,Low,Employed,702,2021-07-31,11248.42,0,30642.65,Axis,East,None,14.97,0,0
8845,41,High,Self-Employed,662,2020-11-29,37757.3,0,88790.56,HDFC,North,None,26.61,0,1
8846,29,Low,Self-Employed,720,2021-07-07,1835.29,0,7027.2,HDFC,West,None,59.85,1,0
8847,33,Low,Employed,671,2021-01-27,10731.09,0,12803.54,SBI,East,None,45.0,0,0
8848,38,Low,Employed,771,2020-07-26,0.0,0,0.0,ICICI,West,None,9.27,0,0
8849,32,High,Employed,655,2021-06-24,39779.1,0,150490.3,ICICI,East,None,7.08,0,1
8850,43,Low,Employed,742,2022-01-21,14458.23,0,8701.73,HDFC,Central,None,68.92,0,1
8851,55,Low,Employed,660,2021-04-21,9514.24,0,20391.66,SBI,Central,None,37.11,0,0
8852,29,Medium,Employed,732,2021-11-12,13640.25,0,19054.3,HDFC,North,None,38.55,0,1
8853,20,Low,Employed,639,2021-02-19,2022.87,0,6386.83,Others,South,None,35.5,0,0
8854,18,Medium,Student,658,2020-08-30,44732.87,0,124643.17,HDFC,East,None,45.26,0,0
8855,35,Low,Self-Employed,759,2021-10-15,5925.2,0,19867.16,Others,East,None,53.63,0,0
8856,30,Medium,Unemployed,636,2022-12-28,17915.42,0,30454.99,Kotak Mahindra,North,None,29.83,0,0
8857,39,Low,Employed,770,2021-11-12,5391.91,0,12289.03,ICICI,East,None,63.54,0,1
8858,38,Medium,Employed,698,2021-07-18,10460.26,0,23394.75,Axis,Central,None,12.09,0,1
8859,20,Medium,Employed,669,2022-05-05,0.0,0,0.0,SBI,North,None,67.41,0,0
8860,18,Medium,Student,670,2022-07-23,14022.49,0,38988.29,HDFC,South,None,48.06,0,0
8861,39,Medium,Employed,737,2023-07-28,19026.22,0,23775.9,RBL,North,None,15.99,0,0
8862,38,High,Employed,585,2022-06-02,19189.08,1,51008.73,Federal,South,Job Loss,71.65,0,0
8863,32,Low,Employed,731,2021-05-27,0.0,0,0.0,Others,Central,None,48.3,0,0
8864,20,Low,Self-Employed,623,2020-06-27,9243.43,0,28172.58,HDFC,North,None,60.1,0,0
8865,41,Medium,Employed,628,2022-12-28,19689.93,0,17888.81,Axis,West,None,0.0,0,0
8866,49,Medium,Employed,732,2021-12-05,34851.48,0,109141.33,Federal,West,None,24.79,1,0
8867,39,Low,Student,740,2021-08-19,7320.51,0,12915.38,SBI,Central,None,35.19,0,1
8868,28,Medium,Employed,712,2022-12-25,627.94,0,1908.63,HDFC,East,None,41.09,0,0
8869,37,Low,Employed,618,2022-09-11,14377.33,0,49446.04,HDFC,North,None,56.92,0,1
8870,23,Medium,Employed,659,2023-01-10,33121.32,0,50422.16,RBL,West,None,58.2,0,0
8871,47,High,Unemployed,604,2022-04-23,12351.46,0,46212.81,ICICI,East,None,0.0,0,1
8872,37,Medium,Employed,711,2021-08-29,25229.95,0,36629.34,IDFC First,Central,None,27.87,1,1
8873,19,Low,Employed,695,2020-07-06,15129.54,0,39796.56,HDFC,West,None,31.22,0,1
8874,33,Medium,Self-Employed,709,2020-09-29,36433.69,0,61580.28,SBI,East,None,48.24,0,1
8875,41,Medium,Employed,759,2022-04-25,33357.6,0,26715.44,Federal,North,None,59.32,0,0
8876,33,Low,Student,680,2021-04-06,9506.12,0,26207.67,Others,East,None,57.13,0,0
8877,34,Medium,Self-Employed,733,2020-11-03,19433.71,0,67193.47,ICICI,West,None,57.9,1,1
8878,24,High,Employed,683,2020-08-24,27994.91,0,58293.88,Federal,North,None,34.01,0,0
8879,42,Low,Employed,897,2022-06-30,4774.49,0,15538.81,HDFC,West,None,52.22,0,0
8880,30,Low,Self-Employed,713,2022-03-24,1593.32,0,2292.6,ICICI,North,None,4.52,0,0
8881,18,Low,Self-Employed,721,2021-08-12,10325.88,0,31719.71,Kotak Mahindra,South,None,51.06,0,1
8882,33,Medium,Self-Employed,785,2021-05-28,18169.01,0,0.0,RBL,West,None,71.19,0,1
8883,46,High,Employed,705,2020-07-16,31700.54,0,118510.15,IDFC First,South,None,9.05,0,1
8884,33,Medium,Student,621,2020-07-30,18509.62,0,35723.87,HDFC,Central,None,39.44,0,0
8885,54,Low,Employed,778,2021-11-29,13520.89,0,17819.22,Others,North,None,64.51,0,1
8886,41,Medium,Employed,781,2021-11-01,26987.81,0,52007.09,Axis,West,None,55.04,0,1
8887,40,Medium,Student,669,2022-09-24,106.31,1,466.02,HDFC,Central,Medical,65.6,0,0
8888,35,Medium,Self-Employed,785,2022-04-22,44418.19,0,131263.26,SBI,Central,None,45.99,0,1
8889,36,Low,Employed,695,2021-12-03,13629.1,0,31224.82,Federal,East,None,69.53,1,1
8890,34,Medium,Student,715,2021-10-17,15043.03,0,77038.18,ICICI,South,None,51.91,0,1
8891,33,Medium,Employed,790,2022-07-28,20034.48,0,63732.65,ICICI,West,None,37.43,0,1
8892,42,Low,Employed,705,2020-04-01,7446.41,1,21117.83,HDFC,North,Overspending,45.33,0,1
8893,27,Medium,Self-Employed,707,2021-07-21,9608.96,0,34653.04,ICICI,North,None,57.7,0,0
8894,26,High,Employed,761,2021-08-17,32413.47,0,121018.85,Axis,North,None,38.08,0,1
8895,25,Low,Student,638,2021-12-30,2964.56,0,5548.84,Kotak Mahindra,East,None,35.32,1,0
8896,57,High,Unemployed,581,2021-10-06,58401.06,0,83313.88,Axis,Central,None,40.45,0,1
8897,42,Low,Employed,779,2020-03-12,0.0,0,0.0,HDFC,East,None,5.43,0,0
8898,40,Medium,Unemployed,648,2020-10-31,13496.18,0,34600.36,HDFC,East,None,13.13,0,1
8899,26,Low,Employed,669,2020-02-09,3053.08,0,7395.6,Others,Central,None,14.6,0,0
8900,43,Low,Employed,705,2020-06-16,16868.5,0,31706.92,HDFC,Central,None,50.62,0,1
8901,35,Medium,Student,690,2020-08-25,27943.45,1,43787.89,Kotak Mahindra,East,Job Loss,75.05,0,0
8902,39,Medium,Unemployed,535,2020-10-26,25021.61,0,93570.18,HDFC,West,None,25.79,0,1
8903,27,Medium,Employed,742,2021-04-08,30992.01,1,59201.24,ICICI,West,Job Loss,40.02,0,1
8904,38,Medium,Employed,724,2021-09-28,20423.99,0,27988.71,HDFC,South,None,45.71,0,0
8905,32,Medium,Employed,799,2020-07-30,18491.98,0,39749.31,IDFC First,South,None,0.0,0,1
8906,29,High,Employed,686,2021-01-14,37460.24,0,60147.4,IDFC First,East,None,46.33,0,1
8907,44,Medium,Employed,782,2020-12-09,15319.06,0,26071.3,HDFC,South,None,64.72,0,1
8908,21,Low,Employed,697,2023-03-06,11472.88,0,28537.3,Axis,Central,None,22.16,0,0
8909,42,Low,Employed,708,2024-02-14,12800.43,0,39234.0,Axis,South,None,37.36,0,0
8910,43,Low,Unemployed,646,2020-10-22,11406.8,0,62612.23,ICICI,South,None,55.48,0,1
8911,28,Medium,Employed,825,2020-10-09,15548.44,0,66345.92,ICICI,North,None,21.64,0,1
8912,28,Low,Employed,625,2022-01-24,5174.11,0,6252.55,SBI,Central,None,39.18,0,0
8913,34,Low,Student,689,2021-05-17,19186.35,0,44260.74,SBI,North,None,58.18,0,0
8914,39,Low,Employed,702,2020-12-11,6182.81,0,18426.17,ICICI,North,None,0.69,0,1
8915,35,Medium,Self-Employed,678,2021-04-22,34049.86,0,98631.47,SBI,South,None,45.64,0,1
8916,41,Low,Employed,734,2021-09-27,6031.98,0,11413.74,Axis,East,None,29.15,0,0
8917,54,Low,Employed,766,2020-11-18,6159.35,0,20592.21,HDFC,Central,None,59.92,0,0
8918,31,Medium,Employed,731,2022-03-03,24337.02,0,38011.1,Kotak Mahindra,Central,None,76.95,0,1
8919,19,Medium,Employed,774,2021-05-23,35297.88,0,67380.13,ICICI,North,None,11.93,0,1
8920,45,Low,Employed,684,2021-08-25,9934.9,0,21438.73,IDFC First,Central,None,10.42,0,0
8921,53,Medium,Employed,697,2021-07-04,14040.5,0,26059.24,IDFC First,East,None,26.1,0,1
8922,40,Low,Employed,639,2021-10-20,20021.94,0,79082.73,HDFC,South,None,52.01,0,1
8923,26,High,Employed,818,2020-06-24,44665.75,0,132160.46,SBI,East,None,39.08,0,1
8924,35,Low,Employed,688,2022-04-21,6832.95,1,20553.47,SBI,North,Job Loss,71.26,0,0
8925,25,High,Student,642,2020-08-29,52425.52,0,101178.87,SBI,Central,None,13.06,0,0
8926,43,High,Unemployed,666,2021-05-07,19221.17,0,98113.97,HDFC,East,None,22.44,0,0
8927,23,Medium,Unemployed,696,2022-09-26,28111.63,1,33922.76,SBI,East,Job Loss,77.48,0,0
8928,33,Low,Self-Employed,638,2021-04-10,2786.44,0,9399.57,SBI,West,None,37.23,1,0
8929,26,Medium,Employed,771,2021-09-18,26601.01,0,118535.37,RBL,West,None,81.36,0,1
8930,38,Low,Employed,681,2021-12-16,15969.69,0,46658.84,Federal,East,None,55.81,0,1
8931,33,High,Unemployed,715,2021-03-26,22361.21,0,60453.71,HDFC,Central,None,43.64,0,1
8932,38,Medium,Employed,667,2020-07-29,21216.95,0,46158.4,SBI,East,None,52.46,0,0
8933,37,High,Employed,744,2023-11-01,47094.53,0,147833.81,ICICI,East,None,4.73,0,1
8934,27,Medium,Employed,702,2020-07-28,29543.45,0,72736.23,ICICI,West,None,65.4,1,1
8935,43,Medium,Employed,632,2021-02-05,25166.24,0,104538.91,Axis,North,None,46.89,0,1
8936,36,Medium,Employed,615,2020-08-09,20874.2,0,40341.7,HDFC,South,None,0.12,0,1
8937,27,Low,Student,615,2022-12-08,14778.81,0,26211.88,IDFC First,South,None,40.91,0,1
8938,59,Medium,Self-Employed,739,2021-02-23,22261.24,0,34393.21,IDFC First,North,None,35.37,0,1
8939,41,Medium,Employed,583,2021-02-19,13443.83,0,54843.37,ICICI,South,None,62.84,0,1
8940,35,High,Self-Employed,700,2021-04-30,18058.13,0,54375.92,ICICI,North,None,26.45,0,1
8941,51,Medium,Employed,714,2021-12-06,31849.0,0,124727.85,HDFC,Central,None,48.71,0,0
8942,55,High,Self-Employed,579,2020-11-13,69227.15,1,151507.43,SBI,West,Job Loss,27.02,0,1
8943,35,High,Unemployed,582,2023-04-23,43483.2,1,47097.25,HDFC,Central,Medical,0.0,0,0
8944,40,Medium,Employed,652,2020-08-17,5266.74,0,18734.7,HDFC,Central,None,11.14,0,0
8945,27,Low,Self-Employed,683,2021-06-18,5263.35,0,17900.94,ICICI,South,None,37.48,0,0
8946,35,Medium,Employed,787,2021-09-19,33460.69,1,60718.65,ICICI,South,Job Loss,32.84,0,0
8947,35,Medium,Employed,764,2021-03-26,25497.08,0,38757.45,Others,South,None,47.76,0,0
8948,38,Low,Self-Employed,658,2021-04-01,504.96,0,917.25,HDFC,North,None,30.65,0,0
8949,40,Low,Unemployed,580,2022-04-18,10514.7,0,23921.93,Kotak Mahindra,North,None,18.4,0,0
8950,42,High,Self-Employed,586,2022-08-09,38983.24,0,102078.71,Others,Central,None,34.62,0,1
8951,39,Low,Student,637,2020-04-14,12430.01,0,37142.71,Axis,Central,None,5.31,0,1
8952,24,Medium,Unemployed,576,2022-05-14,15618.32,1,32739.84,SBI,East,Job Loss,38.3,0,0
8953,27,High,Self-Employed,677,2022-08-05,66584.06,0,303944.17,IDFC First,North,None,0.0,0,1
8954,31,Medium,Unemployed,630,2021-04-19,17516.44,0,79538.59,SBI,South,None,46.91,0,1
8955,34,Medium,Employed,671,2022-03-24,0.0,0,0.0,HDFC,West,None,47.82,0,0
8956,47,Medium,Employed,672,2020-12-01,13788.96,0,39161.74,SBI,North,None,64.69,0,1
8957,25,Medium,Employed,658,2020-09-22,22515.35,0,42711.46,ICICI,Central,None,30.01,0,1
8958,33,Low,Employed,669,2020-10-27,8678.7,0,32033.28,IDFC First,Central,None,52.85,0,0
8959,46,High,Unemployed,716,2020-10-07,30316.5,0,82214.39,SBI,Central,None,6.57,0,1
8960,34,Medium,Employed,731,2020-07-15,4429.45,1,4923.56,HDFC,South,Job Loss,45.91,0,1
8961,41,Medium,Employed,731,2020-12-29,31522.18,0,60035.67,IDFC First,Central,None,25.75,0,0
8962,35,Medium,Unemployed,690,2020-09-18,36309.17,0,93389.76,HDFC,East,None,29.05,0,1
8963,39,Low,Employed,755,2020-10-07,3267.99,1,11807.97,Axis,North,Job Loss,72.43,0,0
8964,34,High,Employed,785,2021-07-12,57425.9,0,6494.52,HDFC,West,None,24.36,0,1
8965,43,Medium,Employed,735,2021-08-05,26220.82,0,75324.55,RBL,East,None,49.75,0,1
8966,21,Low,Self-Employed,692,2020-08-25,1745.53,0,4345.43,SBI,South,None,40.17,0,0
8967,33,High,Employed,664,2021-04-24,47461.82,0,94479.52,HDFC,Central,None,58.38,0,0
8968,39,Medium,Student,610,2021-03-24,48460.65,0,100395.5,SBI,South,None,18.43,0,1
8969,42,Medium,Employed,752,2020-07-15,6759.79,0,23762.6,Federal,South,None,10.28,0,0
8970,51,Medium,Unemployed,623,2021-08-26,33517.29,0,83638.46,SBI,North,None,15.69,0,1
8971,33,Low,Employed,618,2021-02-17,7798.85,0,428.48,SBI,South,None,9.57,0,0
8972,51,Medium,Employed,574,2022-03-01,17210.84,0,41976.37,Others,Central,None,32.2,0,1
8973,30,Low,Employed,828,2020-07-07,14360.77,0,43811.05,Axis,North,None,36.64,0,1
8974,50,Medium,Employed,640,2020-06-19,13766.31,0,25211.74,ICICI,North,None,52.66,0,1
8975,45,Medium,Employed,658,2020-04-13,20895.75,0,15690.54,SBI,Central,None,51.82,0,1
8976,27,High,Employed,773,2020-08-04,37388.95,0,137910.82,Kotak Mahindra,South,None,9.4,0,0
8977,40,Medium,Employed,627,2022-08-19,10251.86,0,20856.74,Federal,North,None,50.33,0,0
8978,36,Low,Unemployed,661,2021-02-18,14202.57,0,38661.36,RBL,Central,None,25.2,0,0
8979,43,High,Employed,809,2021-03-03,49487.26,0,27685.57,HDFC,Central,None,52.53,0,0
8980,34,Medium,Student,786,2020-11-04,42706.63,0,157444.46,SBI,East,None,0.0,0,1
8981,33,Medium,Unemployed,603,2020-11-02,21523.28,0,26751.14,SBI,East,None,35.51,0,1
8982,50,Low,Employed,699,2020-08-10,7458.63,0,28598.05,HDFC,South,None,44.48,0,0
8983,36,High,Employed,676,2020-10-17,33371.11,0,61985.49,ICICI,Central,None,31.27,0,1
8984,45,High,Self-Employed,678,2020-05-09,34317.33,0,99431.25,HDFC,West,None,42.04,0,1
8985,34,Medium,Unemployed,707,2021-06-13,35200.77,0,117925.0,Axis,West,None,61.65,0,1
8986,53,High,Unemployed,546,2020-10-12,28724.35,0,35758.23,ICICI,Central,None,34.18,0,1
8987,30,Low,Self-Employed,718,2024-09-08,10283.34,0,31663.52,ICICI,East,None,57.84,0,0
8988,30,High,Employed,688,2020-12-29,33059.37,0,105048.95,HDFC,South,None,54.33,0,1
8989,52,Medium,Employed,782,2021-11-23,7015.44,0,4682.56,Axis,East,None,25.31,0,1
8990,32,Low,Unemployed,708,2022-04-22,9627.91,0,19535.45,ICICI,West,None,0.0,0,1
8991,53,Medium,Self-Employed,655,2020-05-02,4534.44,0,4853.05,IDFC First,North,None,40.5,0,0
8992,45,Medium,Unemployed,623,2023-05-24,22471.19,0,8631.31,Federal,East,None,65.03,0,1
8993,35,Low,Self-Employed,733,2020-09-03,5722.32,0,12983.63,HDFC,Central,None,62.65,1,1
8994,18,Low,Employed,758,2021-01-02,6043.85,0,13260.7,Axis,East,None,46.21,1,0
8995,36,Low,Student,511,2021-05-11,7369.92,0,13243.46,Axis,South,None,28.6,0,0
8996,38,Low,Student,713,2020-12-14,8113.59,1,13192.59,ICICI,West,Job Loss,54.21,0,0
8997,48,Low,Employed,798,2021-10-21,6974.9,0,6018.17,HDFC,South,None,13.3,0,1
8998,52,Low,Employed,715,2022-05-11,10623.04,0,26564.74,SBI,North,None,48.07,0,1
8999,30,Low,Employed,757,2020-09-22,8035.39,0,24949.95,SBI,West,None,59.96,0,0
9000,45,High,Self-Employed,756,2023-02-19,96078.4,0,274499.6,Axis,East,None,39.37,0,1
9001,44,Medium,Employed,713,2021-11-23,8988.32,0,7497.39,HDFC,South,None,18.62,0,0
9002,47,Low,Employed,748,2020-08-13,2373.6,0,7713.44,SBI,East,None,38.73,0,0
9003,41,High,Employed,700,2021-11-20,32291.13,0,114168.21,Others,South,None,47.11,0,1
9004,18,Medium,Employed,696,2020-05-04,11355.18,0,55339.67,HDFC,East,None,20.0,0,1
9005,35,Medium,Employed,660,2020-04-28,31994.37,0,56567.31,SBI,West,None,31.91,0,1
9006,25,Medium,Self-Employed,690,2022-10-12,37491.62,0,117396.57,Others,South,None,57.15,0,1
9007,34,Medium,Unemployed,743,2021-04-02,15988.03,1,65505.83,Federal,South,Overspending,59.37,1,1
